# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
611.45,74.60,78.20,6.66,4.82
611.46,74.60,72.20,6.60,4.79
nan,nan,nan,nan,nan
611.47,74.60,73.80,5.58,4.86
611.48,74.60,73.80,5.70,4.96
nan,nan,nan,nan,nan
611.49,74.60,75.50,5.10,5.03
611.50,74.60,72.80,5.82,4.99
nan,nan,nan,nan,nan
611.51,74.60,76.00,5.70,4.94
nan,nan,nan,nan,nan
611.52,74.60,73.80,6.84,4.92
611.53,74.60,74.90,6.06,4.90
nan,nan,nan,nan,nan
611.54,74.60,73.80,6.00,4.88
611.55,74.60,71.10,4.98,4.94
nan,nan,nan,nan,nan
611.56,74.60,77.10,5.70,4.92
nan,nan,nan,nan,nan
611.57,74.60,72.80,6.72,4.90
611.58,74.60,71.10,7.74,4.77
nan,nan,nan,nan,nan
611.59,74.60,76.00,6.78,4.73
611.61,74.60,75.50,5.46,4.84
nan,nan,nan,nan,nan
611.62,74.60,74.40,5.94,4.90
nan,nan,nan,nan,nan
611.63,74.60,75.50,6.30,4.88
611.64,74.60,74.40,4.86,4.94
nan,nan,nan,nan,nan
611.65,74.60,74.90,5.94,4.92
611.66,74.60,72.20,7.14,4.88
nan,nan,nan,nan,nan
611.67,74.60,73.80,6.60,4.86
611.68,74.60,74.90,5.40,4.86
nan,nan,nan,nan,nan
611.69,74.60,78.20,5.70,4.92
nan,nan,nan,nan,nan
611.70,74.60,76.60,5.82,4.99
611.71,74.60,74.90,6.30,4.94
nan,nan,nan,nan,nan
611.72,74.60,73.80,5.70,4.92
611.73,74.60,75.50,6.48,4.90
nan,nan,nan,nan,nan
611.74,74.60,73.80,7.56,4.79
611.75,74.60,73.30,5.46,4.86
nan,nan,nan,nan,nan
611.76,74.60,75.50,5.76,4.92
611.77,74.60,74.90,6.30,4.90
nan,nan,nan,nan,nan
611.78,74.60,74.90,4.92,4.96
nan,nan,nan,nan,nan
611.79,74.60,71.70,6.60,4.92
611.80,74.60,75.50,4.98,4.90
nan,nan,nan,nan,nan
611.81,74.60,72.20,5.76,4.88
611.83,74.60,76.60,6.00,4.86
nan,nan,nan,nan,nan
611.84,74.60,71.70,5.46,4.92
611.85,74.60,74.40,5.10,5.01
nan,nan,nan,nan,nan
611.86,74.60,75.50,6.72,4.96
611.87,74.60,72.20,7.32,4.92
nan,nan,nan,nan,nan
611.88,74.60,71.70,4.80,4.99
nan,nan,nan,nan,nan
611.89,74.60,74.40,5.76,4.96
611.90,74.60,72.80,7.02,4.92
nan,nan,nan,nan,nan
611.91,74.60,73.80,5.94,4.92
611.92,74.60,75.50,6.78,4.88
nan,nan,nan,nan,nan
611.93,74.60,73.30,6.78,4.86
nan,nan,nan,nan,nan
611.94,74.60,74.90,5.34,4.94
611.95,74.60,73.80,5.88,4.92
nan,nan,nan,nan,nan
611.96,74.60,72.20,6.66,4.88
nan,nan,nan,nan,nan
611.97,74.60,76.60,5.82,4.86
611.98,74.60,72.80,4.74,4.94
nan,nan,nan,nan,nan
612.00,74.60,74.90,4.86,5.01
612.00,70.10,52.60,9.00,-0.00
612.01,70.10,69.50,9.84,-0.00
nan,nan,nan,nan,nan
612.02,70.10,70.60,6.96,0.40
612.03,70.10,70.00,3.84,0.98
nan,nan,nan,nan,nan
612.04,70.10,70.00,0.90,1.89
nan,nan,nan,nan,nan
612.06,70.10,70.00,4.86,2.29
612.07,70.10,70.60,5.94,2.46
nan,nan,nan,nan,nan
612.08,70.10,69.00,6.00,2.55
nan,nan,nan,nan,nan
612.09,70.10,71.10,5.22,2.78
612.10,70.10,72.20,5.52,2.95
nan,nan,nan,nan,nan
612.11,70.10,67.90,5.58,3.10
nan,nan,nan,nan,nan
612.12,70.10,71.70,6.00,3.12
612.13,70.10,68.40,6.54,3.16
nan,nan,nan,nan,nan
612.14,70.10,71.70,5.28,3.22
nan,nan,nan,nan,nan
612.15,70.10,70.60,4.98,3.27
612.16,70.10,71.10,6.06,3.27
nan,nan,nan,nan,nan
612.17,70.10,69.00,5.82,3.31
612.19,70.10,68.40,5.16,3.35
nan,nan,nan,nan,nan
612.20,70.10,70.00,5.82,3.37
nan,nan,nan,nan,nan
612.21,70.10,71.70,5.76,3.37
612.22,70.10,71.10,5.28,3.42
nan,nan,nan,nan,nan
612.23,70.10,72.20,5.10,3.54
nan,nan,nan,nan,nan
612.24,70.10,69.00,5.76,3.52
612.25,70.10,71.70,7.68,3.46
nan,nan,nan,nan,nan
612.26,70.10,70.00,5.40,3.50
612.27,70.10,70.00,4.92,3.63
nan,nan,nan,nan,nan
612.28,70.10,72.80,5.82,3.65
nan,nan,nan,nan,nan
612.30,70.10,68.40,6.96,3.63
612.31,70.10,70.60,5.82,3.56
nan,nan,nan,nan,nan
612.32,70.10,70.60,5.76,3.59
612.33,70.10,69.00,5.70,3.61
nan,nan,nan,nan,nan
612.34,70.10,71.10,3.90,3.73
nan,nan,nan,nan,nan
612.35,70.10,72.20,6.24,3.80
612.36,70.10,70.00,5.16,3.82
nan,nan,nan,nan,nan
612.37,70.10,71.70,5.82,3.75
nan,nan,nan,nan,nan
612.38,70.10,71.70,5.94,3.78
612.39,70.10,70.00,5.34,3.84
nan,nan,nan,nan,nan
612.40,70.10,72.20,6.72,3.75
612.41,70.10,69.00,5.16,3.78
nan,nan,nan,nan,nan
612.42,70.10,71.70,4.80,3.90
612.43,70.10,70.60,5.94,3.90
nan,nan,nan,nan,nan
612.44,70.10,69.00,5.64,3.92
nan,nan,nan,nan,nan
612.45,70.10,70.60,6.72,3.88
612.46,70.10,69.50,5.28,3.90
nan,nan,nan,nan,nan
612.48,70.10,70.00,4.92,3.92
612.49,70.10,71.70,7.14,3.84
nan,nan,nan,nan,nan
612.50,70.10,70.60,5.88,3.86
nan,nan,nan,nan,nan
612.51,70.10,70.00,4.86,3.92
612.52,70.10,69.00,4.86,4.03
nan,nan,nan,nan,nan
612.53,70.10,71.10,5.46,4.03
612.54,70.10,68.40,7.74,3.95
nan,nan,nan,nan,nan
612.55,70.10,70.00,5.82,3.97
nan,nan,nan,nan,nan
612.56,70.10,70.60,5.94,3.97
612.57,70.10,72.80,4.80,4.03
nan,nan,nan,nan,nan
612.58,70.10,71.10,4.80,4.14
612.59,70.10,71.70,6.72,4.14
nan,nan,nan,nan,nan
612.60,70.10,66.80,5.82,4.05
nan,nan,nan,nan,nan
612.61,70.10,69.50,5.76,4.05
612.62,70.10,69.00,4.98,4.09
nan,nan,nan,nan,nan
612.64,70.10,71.10,5.76,4.12
612.65,70.10,67.30,6.06,4.12
nan,nan,nan,nan,nan
612.66,70.10,70.00,5.76,4.12
nan,nan,nan,nan,nan
612.67,70.10,67.90,5.46,4.07
612.68,70.10,70.60,4.86,4.18
nan,nan,nan,nan,nan
612.69,70.10,70.00,6.60,4.18
612.70,70.10,71.10,6.78,4.18
nan,nan,nan,nan,nan
612.71,70.10,68.40,5.88,4.18
nan,nan,nan,nan,nan
612.72,70.10,67.90,4.80,4.22
612.73,70.10,69.00,6.54,4.22
nan,nan,nan,nan,nan
612.74,70.10,68.40,6.66,4.22
612.75,70.10,67.90,5.88,4.22
nan,nan,nan,nan,nan
612.76,70.10,70.00,5.46,4.22
nan,nan,nan,nan,nan
612.77,70.10,69.00,6.60,4.16
612.78,70.10,71.70,5.34,4.16
nan,nan,nan,nan,nan
612.80,70.10,66.80,4.86,4.26
612.81,70.10,70.00,5.34,4.37
nan,nan,nan,nan,nan
612.82,70.10,69.50,6.18,4.35
nan,nan,nan,nan,nan
612.83,70.10,71.10,6.72,4.24
612.84,70.10,70.60,5.58,4.29
nan,nan,nan,nan,nan
612.85,70.10,71.10,6.72,4.29
612.86,70.10,67.30,5.82,4.29
nan,nan,nan,nan,nan
612.87,70.10,70.60,5.82,4.29
612.88,70.10,71.10,5.94,4.26
nan,nan,nan,nan,nan
612.89,70.10,72.20,6.66,4.31
nan,nan,nan,nan,nan
612.90,70.10,71.10,6.00,4.31
612.91,70.10,69.50,4.98,4.39
nan,nan,nan,nan,nan
612.92,70.10,69.00,5.82,4.39
612.93,70.10,70.00,5.88,4.39
nan,nan,nan,nan,nan
612.94,70.10,70.60,6.54,4.37
nan,nan,nan,nan,nan
612.96,70.10,71.70,6.54,4.31
612.97,70.10,71.10,5.70,4.41
nan,nan,nan,nan,nan
612.98,70.10,71.70,5.28,4.50
nan,nan,nan,nan,nan
612.99,70.10,69.50,5.82,4.48
613.00,70.10,69.50,5.58,4.48
nan,nan,nan,nan,nan
613.01,70.10,72.80,4.74,4.50
613.02,70.10,67.30,6.72,4.48
nan,nan,nan,nan,nan
613.03,70.10,71.10,5.82,4.48
613.04,70.10,71.70,5.76,4.45
nan,nan,nan,nan,nan
613.05,70.10,67.90,4.86,4.54
nan,nan,nan,nan,nan
613.06,70.10,67.90,5.58,4.54
613.07,70.10,70.60,7.62,4.45
nan,nan,nan,nan,nan
613.08,70.10,72.80,5.88,4.43
613.09,70.10,70.00,5.40,4.54
nan,nan,nan,nan,nan
613.10,70.10,67.90,5.82,4.52
613.11,70.10,69.50,4.86,4.60
nan,nan,nan,nan,nan
613.12,70.10,70.60,5.52,4.58
613.13,70.10,69.00,6.12,4.56
nan,nan,nan,nan,nan
613.14,70.10,71.70,6.72,4.56
nan,nan,nan,nan,nan
613.15,70.10,70.00,4.68,4.65
613.16,70.10,70.60,5.46,4.65
nan,nan,nan,nan,nan
613.17,70.10,72.20,6.66,4.62
613.19,70.10,71.70,6.90,4.52
nan,nan,nan,nan,nan
613.20,70.10,69.00,5.82,4.50
613.21,70.10,70.00,4.86,4.58
nan,nan,nan,nan,nan
613.22,70.10,69.50,5.82,4.58
nan,nan,nan,nan,nan
613.23,70.10,71.70,5.70,4.56
613.24,70.10,71.10,5.46,4.54
nan,nan,nan,nan,nan
613.25,70.10,71.70,3.90,4.65
613.26,70.10,69.50,6.78,4.65
nan,nan,nan,nan,nan
613.27,70.10,71.70,5.82,4.62
613.28,70.10,70.60,5.76,4.60
nan,nan,nan,nan,nan
613.29,70.10,69.00,6.24,4.58
nan,nan,nan,nan,nan
613.30,70.10,69.50,6.78,4.50
613.31,70.10,68.40,5.46,4.58
nan,nan,nan,nan,nan
613.32,70.10,72.20,6.18,4.58
613.33,70.10,71.70,4.98,4.65
nan,nan,nan,nan,nan
613.34,70.10,66.80,5.76,4.65
nan,nan,nan,nan,nan
613.35,70.10,69.50,5.82,4.62
613.37,70.10,72.20,5.52,4.62
nan,nan,nan,nan,nan
613.38,70.10,69.00,6.42,4.62
613.39,70.10,69.00,5.34,4.69
nan,nan,nan,nan,nan
613.40,70.10,69.50,6.30,4.67
nan,nan,nan,nan,nan
613.41,70.10,70.00,5.76,4.67
613.42,70.10,68.40,5.76,4.67
nan,nan,nan,nan,nan
613.43,70.10,68.40,5.52,4.65
613.44,70.10,66.80,5.22,4.73
nan,nan,nan,nan,nan
613.45,70.10,70.00,7.02,4.71
nan,nan,nan,nan,nan
613.46,70.10,70.60,5.82,4.69
613.47,70.10,71.10,5.76,4.60
nan,nan,nan,nan,nan
613.48,70.10,71.10,4.86,4.67
613.49,70.10,70.00,5.76,4.67
nan,nan,nan,nan,nan
613.50,70.10,68.40,5.34,4.73
613.51,70.10,70.00,6.78,4.71
nan,nan,nan,nan,nan
613.52,70.10,69.00,5.88,4.69
nan,nan,nan,nan,nan
613.53,70.10,70.60,5.82,4.60
613.55,70.10,70.00,4.80,4.69
nan,nan,nan,nan,nan
613.56,70.10,70.60,5.70,4.67
613.57,70.10,72.20,5.64,4.75
nan,nan,nan,nan,nan
613.58,70.10,70.00,6.42,4.73
nan,nan,nan,nan,nan
613.59,70.10,69.00,6.78,4.62
613.60,70.10,71.10,5.04,4.71
nan,nan,nan,nan,nan
613.61,70.10,71.70,5.82,4.69
nan,nan,nan,nan,nan
613.62,70.10,71.70,4.80,4.75
613.63,70.10,71.10,5.82,4.73
nan,nan,nan,nan,nan
613.64,70.10,72.80,6.36,4.65
613.65,70.10,72.80,4.68,4.73
nan,nan,nan,nan,nan
613.66,70.10,70.60,5.76,4.79
nan,nan,nan,nan,nan
613.67,70.10,72.20,5.82,4.77
613.68,70.10,68.40,5.82,4.75
nan,nan,nan,nan,nan
613.69,70.10,70.60,5.64,4.73
613.71,70.10,69.00,5.76,4.73
nan,nan,nan,nan,nan
613.72,70.10,72.80,4.74,4.82
613.73,70.10,69.00,6.78,4.79
nan,nan,nan,nan,nan
613.74,70.10,71.70,6.06,4.75
613.75,70.10,71.10,6.00,4.73
nan,nan,nan,nan,nan
613.76,70.10,71.10,5.46,4.71
nan,nan,nan,nan,nan
613.77,70.10,71.70,4.80,4.79
613.78,70.10,70.00,5.82,4.79
nan,nan,nan,nan,nan
613.79,70.10,71.10,5.88,4.77
613.80,70.10,70.00,6.36,4.75
nan,nan,nan,nan,nan
613.81,70.10,69.50,6.60,4.71
nan,nan,nan,nan,nan
613.82,70.10,69.50,6.42,4.69
613.83,70.10,69.50,3.90,4.88
nan,nan,nan,nan,nan
613.84,70.10,69.00,6.12,4.84
613.85,70.10,69.00,5.82,4.84
nan,nan,nan,nan,nan
613.86,70.10,71.70,4.86,4.90
613.87,70.10,69.00,5.82,4.88
nan,nan,nan,nan,nan
613.88,70.10,67.30,5.64,4.86
nan,nan,nan,nan,nan
613.89,70.10,72.80,6.42,4.82
613.90,70.10,69.50,4.86,4.90
nan,nan,nan,nan,nan
613.91,70.10,68.40,5.94,4.86
613.93,70.10,71.10,5.58,4.86
nan,nan,nan,nan,nan
613.94,70.10,70.00,5.76,4.84
613.95,70.10,71.70,5.70,4.82
nan,nan,nan,nan,nan
613.96,70.10,69.50,6.72,4.77
613.97,70.10,67.30,5.46,4.86
nan,nan,nan,nan,nan
613.98,70.10,70.00,5.76,4.92
nan,nan,nan,nan,nan
613.99,70.10,70.00,5.76,4.90
614.00,70.10,70.00,5.16,4.86
nan,nan,nan,nan,nan
614.01,70.10,68.40,5.70,4.86
614.02,70.10,69.00,5.34,4.92
nan,nan,nan,nan,nan
614.03,70.10,70.00,6.72,4.90
614.04,70.10,72.20,6.06,4.88
nan,nan,nan,nan,nan
614.05,70.10,71.10,5.70,4.84
nan,nan,nan,nan,nan
614.06,70.10,69.50,5.76,4.84
614.07,70.10,69.00,5.70,4.82
nan,nan,nan,nan,nan
614.08,70.10,72.80,4.74,4.88
614.09,70.10,70.00,6.60,4.86
nan,nan,nan,nan,nan
614.10,70.10,69.50,6.66,4.84
nan,nan,nan,nan,nan
614.11,70.10,68.40,6.96,4.79
614.12,70.10,67.90,4.86,4.88
nan,nan,nan,nan,nan
614.13,70.10,69.00,5.22,4.94
614.14,70.10,70.00,6.12,4.84
nan,nan,nan,nan,nan
614.16,70.10,70.60,5.40,4.82
nan,nan,nan,nan,nan
614.17,70.10,71.70,4.86,4.88
614.18,70.10,69.50,5.52,4.94
nan,nan,nan,nan,nan
614.19,70.10,69.50,6.78,4.92
614.20,70.10,69.50,5.76,4.88
nan,nan,nan,nan,nan
614.21,70.10,71.10,6.66,4.77
614.22,70.10,67.30,4.92,4.86
nan,nan,nan,nan,nan
614.23,70.10,72.20,4.80,4.92
nan,nan,nan,nan,nan
614.24,70.10,69.50,6.06,4.90
614.25,70.10,70.60,6.72,4.86
nan,nan,nan,nan,nan
614.26,70.10,71.10,6.78,4.77
614.27,70.10,71.70,6.00,4.73
nan,nan,nan,nan,nan
614.28,70.10,70.60,4.32,4.90
nan,nan,nan,nan,nan
614.29,70.10,69.00,5.82,4.88
614.30,70.10,69.50,5.70,4.86
nan,nan,nan,nan,nan
614.32,70.10,70.00,5.70,4.84
614.33,70.10,71.70,5.58,4.82
nan,nan,nan,nan,nan
614.34,70.10,71.10,5.34,4.88
614.35,70.10,70.60,6.18,4.86
nan,nan,nan,nan,nan
614.36,70.10,69.00,6.60,4.84
nan,nan,nan,nan,nan
614.37,70.10,72.20,5.64,4.90
614.38,70.10,69.50,6.24,4.90
nan,nan,nan,nan,nan
614.39,70.10,69.00,5.76,4.86
614.40,70.10,69.50,5.40,4.84
nan,nan,nan,nan,nan
614.41,70.10,69.50,4.80,4.90
614.42,70.10,72.20,6.78,4.88
nan,nan,nan,nan,nan
614.43,70.10,67.90,6.90,4.84
nan,nan,nan,nan,nan
614.44,70.10,67.30,4.92,4.92
614.45,70.10,69.50,5.82,4.88
nan,nan,nan,nan,nan
614.46,70.10,71.70,5.76,4.86
614.47,70.10,71.10,4.86,4.94
nan,nan,nan,nan,nan
614.48,70.10,74.40,5.70,4.92
614.49,70.10,70.00,6.66,4.88
nan,nan,nan,nan,nan
614.50,70.10,70.00,6.00,4.86
nan,nan,nan,nan,nan
614.51,70.10,69.00,6.18,4.82
614.52,70.10,70.00,4.86,4.90
nan,nan,nan,nan,nan
614.53,70.10,69.00,4.92,4.99
614.55,70.10,71.10,5.76,4.94
nan,nan,nan,nan,nan
614.56,70.10,69.50,5.76,4.92
614.57,70.10,70.00,5.94,4.88
nan,nan,nan,nan,nan
614.58,70.10,72.20,4.80,4.94
nan,nan,nan,nan,nan
614.59,70.10,69.50,5.58,4.92
614.60,70.10,69.00,5.76,4.90
nan,nan,nan,nan,nan
614.61,70.10,70.00,4.98,4.99
614.62,70.10,71.70,6.18,4.94
nan,nan,nan,nan,nan
614.63,70.10,67.30,5.82,4.90
nan,nan,nan,nan,nan
614.64,70.10,70.00,4.80,4.96
614.65,70.10,70.60,5.70,4.94
nan,nan,nan,nan,nan
614.66,70.10,69.00,5.76,4.92
614.67,70.10,69.50,6.72,4.90
nan,nan,nan,nan,nan
614.68,70.10,70.60,6.18,4.88
614.69,70.10,72.80,5.16,4.94
nan,nan,nan,nan,nan
614.70,70.10,70.00,5.82,4.90
nan,nan,nan,nan,nan
614.71,70.10,67.90,5.82,4.88
614.72,70.10,70.60,5.76,4.84
nan,nan,nan,nan,nan
614.74,70.10,72.20,4.92,4.84
614.75,70.10,73.30,5.22,4.90
nan,nan,nan,nan,nan
614.76,70.10,71.10,4.80,4.99
nan,nan,nan,nan,nan
614.77,70.10,70.60,5.82,4.94
614.78,70.10,68.40,6.18,4.92
nan,nan,nan,nan,nan
614.79,70.10,71.10,5.22,5.01
614.80,70.10,70.00,5.82,4.96
nan,nan,nan,nan,nan
614.81,70.10,70.00,5.46,4.92
nan,nan,nan,nan,nan
614.82,70.10,70.60,5.76,4.92
614.83,70.10,69.50,5.82,4.90
nan,nan,nan,nan,nan
614.84,70.10,70.60,6.66,4.86
614.85,70.10,69.50,5.58,4.94
nan,nan,nan,nan,nan
614.86,70.10,71.10,7.32,4.90
nan,nan,nan,nan,nan
614.87,70.10,72.20,6.60,4.86
614.89,70.10,70.00,4.98,4.96
nan,nan,nan,nan,nan
614.90,70.10,71.10,5.88,4.92
614.91,70.10,72.20,4.92,4.90
nan,nan,nan,nan,nan
614.92,70.10,69.50,4.86,4.96
nan,nan,nan,nan,nan
614.93,70.10,75.50,5.82,4.92
614.94,70.10,71.10,6.48,4.90
nan,nan,nan,nan,nan
614.95,70.10,72.20,5.76,4.90
614.96,70.10,69.00,6.78,4.86
nan,nan,nan,nan,nan
614.97,70.10,69.00,5.76,4.92
614.98,70.10,72.20,5.10,4.99
nan,nan,nan,nan,nan
614.99,70.10,70.60,5.82,4.99
nan,nan,nan,nan,nan
615.00,79.90,70.00,10.32,-0.00
615.01,79.90,75.50,10.68,-0.00
nan,nan,nan,nan,nan
615.02,79.90,79.30,5.64,0.49
nan,nan,nan,nan,nan
615.04,79.90,78.70,1.92,1.25
615.05,79.90,79.80,1.98,2.06
nan,nan,nan,nan,nan
615.06,79.90,80.30,6.42,2.35
nan,nan,nan,nan,nan
615.07,79.90,79.30,6.90,2.44
615.08,79.90,79.30,5.82,2.52
nan,nan,nan,nan,nan
615.09,79.90,79.30,4.92,2.76
nan,nan,nan,nan,nan
615.10,79.90,79.30,4.86,2.93
615.11,79.90,79.30,6.36,2.99
nan,nan,nan,nan,nan
615.12,79.90,81.40,7.02,2.95
nan,nan,nan,nan,nan
615.13,79.90,78.70,5.88,3.05
615.14,79.90,80.30,5.82,3.12
nan,nan,nan,nan,nan
615.15,79.90,82.00,7.20,3.16
615.16,79.90,78.70,6.84,3.12
nan,nan,nan,nan,nan
615.18,79.90,80.30,4.86,3.22
nan,nan,nan,nan,nan
615.19,79.90,80.30,6.24,3.27
615.20,79.90,80.30,7.86,3.22
nan,nan,nan,nan,nan
615.21,79.90,80.90,6.12,3.27
615.22,79.90,84.10,5.46,3.35
nan,nan,nan,nan,nan
615.23,79.90,79.30,5.82,3.39
nan,nan,nan,nan,nan
615.24,79.90,77.60,6.72,3.44
615.25,79.90,80.90,5.76,3.48
nan,nan,nan,nan,nan
615.26,79.90,80.90,6.78,3.50
615.27,79.90,78.70,5.88,3.54
nan,nan,nan,nan,nan
615.28,79.90,78.70,5.94,3.52
nan,nan,nan,nan,nan
615.29,79.90,80.30,6.78,3.46
615.30,79.90,76.00,6.78,3.50
nan,nan,nan,nan,nan
615.32,79.90,79.80,5.82,3.52
615.33,79.90,79.80,5.76,3.56
nan,nan,nan,nan,nan
615.34,79.90,79.80,5.82,3.63
nan,nan,nan,nan,nan
615.35,79.90,78.70,7.08,3.56
615.36,79.90,79.80,5.76,3.61
nan,nan,nan,nan,nan
615.37,79.90,79.30,5.70,3.63
615.38,79.90,79.30,6.72,3.65
nan,nan,nan,nan,nan
615.39,79.90,79.80,6.00,3.69
nan,nan,nan,nan,nan
615.40,79.90,79.80,5.04,3.75
615.41,79.90,78.70,7.20,3.78
nan,nan,nan,nan,nan
615.42,79.90,78.20,6.84,3.69
615.43,79.90,78.20,5.64,3.73
nan,nan,nan,nan,nan
615.44,79.90,81.40,5.76,3.75
615.45,79.90,83.10,5.88,3.82
nan,nan,nan,nan,nan
615.46,79.90,78.70,6.78,3.73
nan,nan,nan,nan,nan
615.47,79.90,80.90,6.06,3.75
615.48,79.90,77.60,6.42,3.78
nan,nan,nan,nan,nan
615.50,79.90,80.30,7.14,3.80
615.51,79.90,80.30,5.82,3.82
nan,nan,nan,nan,nan
615.52,79.90,80.90,5.76,3.84
615.53,79.90,81.40,6.54,3.90
nan,nan,nan,nan,nan
615.54,79.90,79.80,6.78,3.92
nan,nan,nan,nan,nan
615.55,79.90,78.70,5.88,3.92
615.56,79.90,79.30,6.30,3.95
nan,nan,nan,nan,nan
615.57,79.90,79.30,6.06,3.97
615.58,79.90,79.80,6.54,3.88
nan,nan,nan,nan,nan
615.59,79.90,79.80,5.76,3.90
615.60,79.90,77.60,5.58,4.01
nan,nan,nan,nan,nan
615.61,79.90,79.30,7.80,3.97
nan,nan,nan,nan,nan
615.62,79.90,82.50,5.76,3.97
615.63,79.90,79.80,5.76,3.99
nan,nan,nan,nan,nan
615.64,79.90,80.90,6.60,4.01
615.65,79.90,82.00,6.78,4.01
nan,nan,nan,nan,nan
615.66,79.90,79.30,5.82,4.03
615.67,79.90,77.60,6.42,4.03
nan,nan,nan,nan,nan
615.68,79.90,78.70,5.76,4.07
nan,nan,nan,nan,nan
615.69,79.90,82.50,6.06,4.09
615.70,79.90,79.80,6.84,4.09
nan,nan,nan,nan,nan
615.71,79.90,80.30,4.86,4.20
615.72,79.90,77.10,7.56,4.12
nan,nan,nan,nan,nan
615.74,79.90,79.80,6.78,4.12
615.75,79.90,79.80,6.78,4.01
nan,nan,nan,nan,nan
615.76,79.90,81.40,5.82,4.07
nan,nan,nan,nan,nan
615.77,79.90,79.80,4.98,4.18
615.78,79.90,80.30,7.26,4.18
nan,nan,nan,nan,nan
615.79,79.90,79.80,5.88,4.18
615.80,79.90,80.90,7.08,4.07
nan,nan,nan,nan,nan
615.81,79.90,80.30,6.00,4.09
615.82,79.90,78.20,4.80,4.22
nan,nan,nan,nan,nan
615.83,79.90,79.30,7.50,4.22
nan,nan,nan,nan,nan
615.84,79.90,80.30,6.90,4.22
615.85,79.90,82.00,5.28,4.33
nan,nan,nan,nan,nan
615.86,79.90,79.30,5.82,4.33
615.87,79.90,77.10,7.62,4.33
nan,nan,nan,nan,nan
615.88,79.90,77.60,8.04,4.22
nan,nan,nan,nan,nan
615.89,79.90,79.80,5.88,4.26
615.90,79.90,79.80,5.88,4.26
nan,nan,nan,nan,nan
615.91,79.90,82.50,6.18,4.26
615.93,79.90,79.80,5.82,4.35
nan,nan,nan,nan,nan
615.94,79.90,79.30,5.70,4.35
615.95,79.90,78.70,6.78,4.37
nan,nan,nan,nan,nan
615.96,79.90,78.20,5.88,4.37
nan,nan,nan,nan,nan
615.97,79.90,80.30,6.72,4.35
615.98,79.90,78.70,6.54,4.35
nan,nan,nan,nan,nan
615.99,79.90,78.70,6.72,4.35
616.00,79.90,76.60,7.20,4.35
nan,nan,nan,nan,nan
616.01,79.90,78.70,5.76,4.43
nan,nan,nan,nan,nan
616.02,79.90,79.30,6.12,4.45
616.03,79.90,83.60,6.00,4.45
nan,nan,nan,nan,nan
616.04,79.90,80.30,7.32,4.43
616.05,79.90,80.90,6.24,4.43
nan,nan,nan,nan,nan
616.06,79.90,79.30,6.78,4.41
616.07,79.90,81.40,4.92,4.50
nan,nan,nan,nan,nan
616.08,79.90,79.80,6.60,4.50
616.09,79.90,77.10,7.74,4.39
nan,nan,nan,nan,nan
616.10,79.90,77.10,6.36,4.37
616.11,79.90,80.90,5.34,4.48
nan,nan,nan,nan,nan
616.12,79.90,78.70,5.82,4.56
nan,nan,nan,nan,nan
616.13,79.90,78.70,7.86,4.48
616.14,79.90,77.60,7.50,4.37
nan,nan,nan,nan,nan
616.15,79.90,83.10,6.36,4.35
616.16,79.90,77.60,5.10,4.45
nan,nan,nan,nan,nan
616.17,79.90,80.30,5.82,4.54
616.18,79.90,78.70,6.78,4.52
nan,nan,nan,nan,nan
616.20,79.90,78.20,4.80,4.60
616.21,79.90,78.70,6.72,4.58
nan,nan,nan,nan,nan
616.22,79.90,79.80,6.18,4.58
616.23,79.90,78.20,7.68,4.50
nan,nan,nan,nan,nan
616.24,79.90,81.40,6.36,4.48
nan,nan,nan,nan,nan
616.25,79.90,80.30,6.24,4.48
616.26,79.90,82.00,6.66,4.56
nan,nan,nan,nan,nan
616.27,79.90,78.20,5.88,4.65
616.28,79.90,78.70,6.72,4.62
nan,nan,nan,nan,nan
616.29,79.90,81.40,7.98,4.52
nan,nan,nan,nan,nan
616.30,79.90,81.40,6.90,4.52
616.31,79.90,78.70,6.72,4.52
nan,nan,nan,nan,nan
616.32,79.90,79.30,7.08,4.50
616.33,79.90,80.30,6.00,4.58
nan,nan,nan,nan,nan
616.34,79.90,79.80,5.76,4.67
616.35,79.90,79.30,6.72,4.65
nan,nan,nan,nan,nan
616.36,79.90,80.90,7.26,4.62
nan,nan,nan,nan,nan
616.37,79.90,78.20,7.20,4.54
616.38,79.90,78.70,5.64,4.62
nan,nan,nan,nan,nan
616.39,79.90,80.90,5.82,4.71
616.40,79.90,81.40,6.72,4.69
nan,nan,nan,nan,nan
616.41,79.90,81.40,6.54,4.67
616.42,79.90,79.30,6.36,4.65
nan,nan,nan,nan,nan
616.44,79.90,77.60,5.70,4.67
nan,nan,nan,nan,nan
616.45,79.90,82.50,7.62,4.65
616.46,79.90,81.40,5.16,4.73
nan,nan,nan,nan,nan
616.47,79.90,80.30,6.72,4.71
616.48,79.90,80.90,6.36,4.69
nan,nan,nan,nan,nan
616.49,79.90,78.70,6.42,4.67
616.50,79.90,82.00,5.76,4.67
nan,nan,nan,nan,nan
616.51,79.90,81.40,5.16,4.75
nan,nan,nan,nan,nan
616.52,79.90,79.30,7.62,4.73
616.53,79.90,80.30,6.72,4.71
nan,nan,nan,nan,nan
616.54,79.90,80.30,6.06,4.69
616.55,79.90,79.30,6.42,4.67
nan,nan,nan,nan,nan
616.56,79.90,79.80,5.76,4.73
